country_name,country_code,year,inflation,unemployment,trade_pct_gdp,govt_expenditure,urban_pop_pct,internet_users,liquid_liabilities_gdp,bank_zscore,bank_npl,bank_capital_ratio,bank_roa,life_expectancy,clean_water_access,primary_enrollment,secondary_enrollment,edu_expenditure,log_gdp_per_capita,log_private_credit_gdp,income_idx,health_idx,education_idx,hdi_proxy,hdi_proxy_t5
Lesotho,LSO,2020,4.978096763,18.385,141.0966051,43.28841497,39.63293054,43.6575,38.13655,20.19481,4.1990843,12.24625,1.693405,55.133,27.53364862,110.0,62.01393,6.98519,6.823919843927417,3.0212747687942088,0.4223663129570174,0.5856924798025835,0.5420269320525708,0.5166952416040572,
Lesotho,LSO,2021,6.04774592,18.214,139.1864795,38.10526092,40.65517609,45.0567,39.94633,16.92211,4.1990843,12.24625,0.7436981,54.209,28.46227265,110.0,62.01393,6.98519,6.973155726367034,3.0951005716828006,0.43964553054939565,0.5730995804113658,0.5420269320525708,0.5182573476711108,
Lithuania,LTU,2017,3.722888623,7.073,144.9183931,31.07212185,67.10129547,77.6153,59.0662,6.807589,3.1770958,9.3860354,0.9871179,75.4804878,94.48447865,103.87475,108.40176,3.81283,9.729202676139673,3.7371466244030502,0.7587533360009459,0.8630018593798917,0.9847465967495087,0.8688339307101155,
Lithuania,LTU,2018,2.697927792,6.147,147.2021325,31.67752346,67.1464742,79.7226,61.12078,6.853796,2.2701487,9.6055097,1.169068,75.6804878,94.93565719,104.26534,108.23794,3.81283,9.865174467443854,3.722644929865042,0.7744967760500977,0.8657275951788564,0.9831831190987833,0.8744691634425791,
Lithuania,LTU,2019,2.33450938,6.255,148.374996,32.38413563,67.24573517,81.5819,62.87164,6.270332,1.0443855,6.8846042,1.145716,76.28292683,95.38579531,104.26534,108.23794,3.81283,9.88378443417877,3.6901399094063017,0.7766515236841303,0.8739380433326799,0.9831831190987833,0.8779242287051977,
Lithuania,LTU,2020,1.19989445,8.487,135.7965656,38.90888871,67.42546082,83.0555,78.03306,5.52647,0.99147834,6.6307427,0.9641293,75.02926829,95.72553768,104.26534,108.23794,3.81283,9.924742449288146,3.654313112548898,0.7813938312555897,0.8568523335218997,0.9831831190987833,0.8738097612920909,
Lithuania,LTU,2021,4.683544209,7.112,154.8067277,35.18898895,68.1912117,86.9305,82.55404,5.122434,0.99147834,6.6307427,0.8112752,74.03658537,96.05769285,104.26534,108.23794,3.81283,10.08043886073978,3.667600657816212,0.7994210786430522,0.8433233766615745,0.9831831190987833,0.8753091914678034,
Luxembourg,LUX,2017,1.730799591,5.523,353.793992,37.75853386,92.09637681,97.363,628.3061,57.44071,0.791205,8.3509824,0.5071289,82.09512195,99.65162865,102.28595,103.65505,3.56959,11.609999667970357,4.624391271672702,0.9765206714276803,0.9531505848784456,0.9394445884509184,0.9563719482523482,
Luxembourg,LUX,2018,1.528195243,5.589,361.8654452,38.82738202,92.67094419,97.0613,634.1252,53.49949,0.89696633,7.978709,0.4512797,82.29512195,99.62863429,103.27634,104.30048,3.56959,11.6693115837695,4.670768770060359,0.9833880781274656,0.9558763206774104,0.9456044918821704,0.9616229635623488,
Luxembourg,LUX,2019,1.743320757,5.592,382.6607806,39.47939142,93.25898397,97.1206,660.5718,55.10573,0.73889754,7.4408667,0.492754,82.63902439,99.63324042,103.27634,104.30048,3.56959,11.632463840005508,4.697568858738903,0.9791216766972074,0.9605632566377074,0.9456044918821704,0.9617631417390284,
Luxembourg,LUX,2020,0.819957302,6.766,375.5813964,42.9034537,93.860069,98.4596,688.5241,54.36499,1.028041,8.6386505,0.3952411,82.14390244,99.6376118,103.27634,104.30048,3.56959,11.668740714632102,4.670754722360927,0.9833219802702974,0.9538153985178659,0.9456044918821704,0.9609139568901113,
Luxembourg,LUX,2021,2.526920091,5.571,397.5061809,39.00917776,94.58617434,98.6609,728.5128,51.66831,1.028041,8.6386505,0.5191188,82.59756098,99.64176827,103.27634,104.30048,3.56959,11.81278421535203,4.607740180720729,1.0,0.9599981651327865,0.9456044918821704,0.9685342190049857,
Latvia,LVA,2017,2.930363124,8.715,128.7140033,30.42590635,67.97068661,80.1141,62.6287,7.095502,5.5069776,11.130435,0.5085669,74.62926829,95.58224354,99.36784,110.0,4.39712,9.62466583296888,3.7640003773451594,0.7466495789819239,0.8514008619239698,1.0,0.8660168136352979,
Latvia,LVA,2018,2.534454242,7.412,128.2340956,30.65129903,68.01603464,83.5772,64.16027,8.351654,5.288402,12.80229,1.006608,74.78292683,95.85088346,99.61439,109.1557,4.39712,9.755751233970932,3.6271681326782956,0.7618272502635949,0.8534950248404432,0.9919421060889543,0.8690881270643308,
Latvia,LVA,2019,2.811409201,6.312,125.2916317,31.76523382,68.06632369,86.1355,65.2392,7.930617,5.0015714,9.704633,0.327237,75.38780488,96.12011936,99.61439,109.1557,4.39712,9.758229103707746,3.565730265125853,0.7621141494305249,0.8617387136149087,0.9919421060889543,0.8719316563781293,
Latvia,LVA,2020,0.219064905,8.098,123.883198,36.21891547,68.12112229,88.898,76.39319,6.765033,3.0913758,10.015657,0.2857526,75.18536585,96.38971622,99.61439,109.1557,4.39712,9.773676781236556,3.5671772485342914,0.7639027526602152,0.8589797370590149,0.9919421060889543,0.8716081986027282,
Latvia,LVA,2021,3.275829374,7.513,136.7966154,38.52713463,68.18087915,91.1796,73.86546,7.114153,3.0913758,10.015657,0.7430795,72.9804878,96.65942368,99.61439,109.1557,4.39712,9.916546353028275,3.491860721001157,0.7804448494935146,0.8289301618928304,0.9919421060889543,0.8671057058250997,
"Macao SAR, China",MAC,2017,1.228124041,1.981,115.4546626,15.21191682,100.0,83.1741,145.9103,23.34351,0.22748698,4.8072725,1.003971,83.52682927,99.99764336,101.43025,99.99272,2.68989,11.25896165672245,4.738553567659533,0.9358758742087369,0.9726628643572659,0.9044917676440486,0.9376768354033503,
"Macao SAR, China",MAC,2018,3.004462932,1.803,116.5686768,14.60409004,100.0,83.7941,145.7898,23.13064,0.217152,4.4831986,0.9876561,83.67804878,99.99926682,100.40937,101.03664,2.7387,11.333670650910015,4.739639014082651,0.9445260255367662,0.9747237865168107,0.9144548099413586,0.9445682073316451,
"Macao SAR, China",MAC,2019,2.751930811,1.73,115.2312989,15.84787548,100.0,86.4679,154.3154,22.96726,0.23974335,4.610169,0.9164804,83.92926829,100.0,101.34272,101.03669,2.7387,11.31305518348022,4.791746013857644,0.9421390717983974,0.9781475765758377,0.9144552871351233,0.9449139785031194,
"Macao SAR, China",MAC,2020,0.811410511,2.542,123.4343744,43.20913658,100.0,87.4623,355.8252,22.18295,0.34755154,4.4899511,0.8009914,84.12926829,100.0,101.34272,101.03669,2.7387,10.515551168043388,5.639561414233755,0.8498003849607725,0.9808733123748027,0.9144552871351233,0.915042994823566,
"Macao SAR, China",MAC,2021,0.026454365,2.221,171.3159708,31.75740649,100.0,88.4681,286.9243,20.2597,0.34755154,4.4899511,0.7358964,83.72926829,100.0,101.34272,101.03669,2.7387,10.711878907681575,5.477263232102075,0.8725321146036124,0.9754218407768728,0.9144552871351233,0.9208030808385361,
Morocco,MAR,2017,0.754663249,9.22,74.17335788,22.67927123,61.2761057,61.7622,93.77357,42.1162,6.9000001,8.8999996,0.9746019,73.608,66.83346753,110.0,79.86487,5.26064,8.100927954611977,4.1577366452005045,0.5702241917126741,0.8374823242319666,0.7123940773000453,0.7067001977482287,
Morocco,MAR,2018,1.803916711,9.272,77.25488752,22.85750692,61.56958228,64.8039,93.67861,41.84574,6.9000001,8.8999996,0.9449548,73.946,68.95673176,110.0,80.2262,5.26064,8.161288807091605,4.14771059034549,0.5772130491309223,0.8420888177322171,0.715842565760164,0.7117148108744344,
Morocco,MAR,2019,0.303386037,9.191,75.99811588,23.38767789,61.84304502,84.1204,93.40655,44.51421,6.9000001,8.8999996,0.966569,74.245,71.10180928,110.0,81.18558,5.26064,8.163114205347004,4.162921636166122,0.5774244021455737,0.8461637927516698,0.7249987688400871,0.71619565457911,
Morocco,MAR,2020,0.705968661,11.189,68.84380339,27.21021231,62.0933436,84.1204,103.4859,41.71841,6.9000001,8.8999996,0.5713081,73.133,73.26773133,110.0,81.18558,5.26064,8.092248667311493,4.261484656006889,0.5692192638671707,0.8310087017094248,0.7249987688400871,0.7084089114722275,
Morocco,MAR,2021,1.40195884,10.551,75.52341718,25.63084725,62.31732766,88.1303,124.7023,42.40052,6.9000001,8.8999996,0.7585185,73.385,75.45227625,110.0,81.18558,5.26064,8.239312601512543,4.213708865534074,0.5862470032922338,0.8344431288161207,0.7249987688400871,0.7152296336494804,
Moldova,MDA,2017,6.570229975,1.622,88.62339028,27.2406326,39.9736557,49.9,31.90893,9.310052,18.377209,17.096977,2.15541,70.375,73.35107585,91.25053,86.83374,5.61844,8.147365637588887,3.0284729016185525,0.5756009604597518,0.7934208050416988,0.7789041035227972,0.7159752896747493,
Moldova,MDA,2018,3.045053973,1.239,87.44678743,27.78359782,40.32580948,50.3,31.89223,9.097478,12.491704,17.187271,1.782999,70.236,73.68672864,90.61876,86.90614,5.43973,8.332657141240785,3.0019300277358023,0.5970548638861986,0.7915264186614183,0.7795950800941102,0.7227254542139089,
Moldova,MDA,2019,4.837783514,1.502,87.63223711,28.27180512,40.77228928,57.7605,31.57188,9.961493,8.491076,12.55439,2.59506,70.181,74.02816936,89.52357,86.3639,5.43973,8.39079837151283,3.0347375788932904,0.6037867232254945,0.7907768413167028,0.7744200091544852,0.7229945245655608,
Moldova,MDA,2020,3.765971222,1.206,79.26572212,32.72227237,41.33685303,58.2153,37.50297,9.040374,7.3816165,12.916031,1.544115,69.914,74.37537904,89.52357,86.3639,5.43973,8.384068320264948,3.1635901504742066,0.6030074869049866,0.7871379840250847,0.7744200091544852,0.7215218266948522,
Moldova,MDA,2021,5.10641129,0.794,88.47088654,29.95543237,41.81154251,74.495,36.00092,8.722918,7.3816165,12.916031,2.05341,68.991,74.72807445,89.52357,86.3639,5.43973,8.57084879952228,3.1943556474100374,0.6246337907826882,0.7745587133128616,0.7744200091544852,0.7245375044166784,
Madagascar,MDG,2017,8.609050754,2.123,65.34340151,10.58911483,29.67103303,6.4,25.55287,16.45541,7.6726212,10.301724,3.449025,63.433,17.98317377,110.0,36.90052,2.68719,6.20023905379068,2.612318732568249,0.3501536794751236,0.698810515459627,0.3023476787959142,0.45043729124355486,
Madagascar,MDG,2018,8.594229589,2.303,67.84150467,9.832364584,29.91811253,7.7478,25.20756,16.66277,7.2696922,10.608912,3.436104,63.491,18.56684142,110.0,36.52693,2.82549,6.217518230876163,2.619356682833175,0.35215434215621905,0.6996009788413268,0.2987821824246864,0.45017916780741074,
Madagascar,MDG,2019,5.610514415,2.479,62.60132305,10.13287308,30.30469724,9.37944,23.9142,15.92543,7.2064714,10.028887,3.298929,63.504,19.16252195,110.0,34.5955,2.82549,6.2162444340944365,2.6842027645832336,0.35200685609991605,0.6997781516682595,0.2803488553648605,0.4440446210443454,
Madagascar,MDG,2020,4.201793122,3.292,49.01070737,11.79775222,30.70194742,11.3547,26.9539,14.06469,7.6304921,9.3753657,2.530058,62.706,19.77090759,110.0,34.5955,2.82549,6.1131767760310485,2.80934847702524,0.3400732080971664,0.6889024658303896,0.2803488553648605,0.4364415097641388,
Madagascar,MDG,2021,5.812251188,3.498,55.21585859,10.69012579,31.11371232,13.7459,27.61478,14.06469,7.6304921,9.3753657,2.530058,62.516,20.39141306,110.0,34.5955,2.82549,6.18305440230635,2.9142656776325575,0.3481639614033518,0.6863130168213729,0.2803488553648605,0.4382752778631951,
Maldives,MDV,2017,2.817473382,5.377,141.9121106,20.35174799,39.32787719,65.0,39.67382,18.73351,10.454729,24.145926,4.252203,79.228,69.35958846,97.1098,67.87318,4.09971,9.260142291767286,3.3780993304161786,0.7044433650138111,0.9140755001828802,0.5979468833711716,0.7388219161892877,
Maldives,MDV,2018,-0.133373386,4.962,142.4911285,21.97171055,39.69233544,70.9,36.35865,19.15519,8.8962478,23.856728,4.583315,79.433,69.35958846,96.59714,85.27814,4.09971,9.343496530209086,3.376547726482434,0.7140945025267051,0.9168693793768193,0.7640576511148582,0.7983405110061276,
Maldives,MDV,2019,0.220029731,4.562,137.1252309,25.41332704,40.04927648,77.4697,37.72027,18.9871,9.3916101,25.071439,4.020868,79.707,69.35958846,98.03816,81.32687,4.09971,9.370865469110589,3.3859754469560612,0.7172634042869298,0.920603637421401,0.7263472229804301,0.7880714215629204,
Maldives,MDV,2020,-1.369774256,5.42,114.3619029,35.34612801,40.39851479,79.0978,64.62844,14.79171,8.2773701,21.824815,1.137257,78.713,69.35958846,98.03816,81.32687,4.09971,8.908544318101185,3.8742484460901823,0.6637337327678666,0.9070567305005455,0.7263472229804301,0.7657125620829475,
Maldives,MDV,2021,0.543149689,5.016,142.6072967,29.47552986,40.73986487,81.9576,64.04658,14.79171,8.2773701,21.824815,1.137257,78.052,69.35958846,98.03816,81.32687,4.09971,9.227899688853613,3.6561950923963944,0.7007101679945525,0.8980481736849667,0.7263472229804301,0.7750351882199831,
Mexico,MEX,2017,6.04145724,3.419,76.95212604,19.86649209,77.72069246,53.0318,31.98817,21.13066,2.0898729,10.398306,1.61245,74.261,42.26569684,105.77001,104.38503,4.52282,9.174742019617062,3.3278500432301676,0.6945553282976473,0.8463818516155868,0.9464114265383105,0.8291162021505148,
Mexico,MEX,2018,4.899350154,3.275,80.21266166,19.86970971,78.02712239,56.6596,31.05299,21.71797,2.050854,10.700775,1.713173,74.301,42.38548082,105.02807,105.10336,4.52282,9.21888315428166,3.3250011280015173,0.6996661921071783,0.8469269987753799,0.953267078478523,0.8332867564536938,
Mexico,MEX,2019,3.635961421,3.477,77.46197226,19.81033535,78.35598433,69.6321,32.2424,22.35756,2.0904559,11.010298,1.730321,74.53,42.50393547,105.02807,105.10336,4.52282,9.246725854273672,3.3856159525597267,0.7028899481077899,0.8500479662651946,0.953267078478523,0.8354016642838359,
Mexico,MEX,2020,3.396834156,4.44,76.85455571,21.69807042,78.6779606,71.4902,36.15517,20.47244,2.4291992,10.65101,0.9839224,70.449,42.62107249,105.02807,105.10336,4.52282,9.087298994817628,3.389307982029679,0.6844307722743566,0.7944293272873157,0.953267078478523,0.8107090593467318,
Mexico,MEX,2021,5.689208477,4.019,83.06929764,20.89238366,78.93240074,75.6265,34.92801,23.75342,2.4291992,10.65101,1.609894,69.75,42.73687716,105.02807,105.10336,4.52282,9.24135933775698,3.320856073856481,0.7022685881165525,0.7849028806699335,0.953267078478523,0.8134795157550031,
North Macedonia,MKD,2017,1.351618897,22.857,124.1372839,27.99670471,59.74377194,74.5168,54.98063,11.05696,6.0984446,10.840238,1.837561,75.95365854,80.57110421,97.12595,81.44688,3.30015,8.692204323047676,3.9024075245064815,0.6386848920510495,0.8694505515050953,0.7274925834545086,0.7452093423368845,
North Macedonia,MKD,2018,1.458312985,21.208,133.2152076,27.84504889,60.1580316,79.1678,56.85134,11.10239,5.036093,10.791463,1.75806,76.64878049,80.49715832,98.17538,79.99045,3.30015,8.812097508658217,3.9063624144701343,0.6525666771026181,0.8789241454239015,0.7135925971595136,0.7483611398953444,
North Macedonia,MKD,2019,0.766439573,17.414,138.5762318,29.68723503,60.62868481,81.4129,59.03465,11.19481,4.6247113,10.963255,1.57821,76.60243902,80.54298996,98.17538,79.99045,3.30015,8.812822341925722,3.921006334232037,0.6526506016356638,0.8782925724051235,0.7135925971595136,0.7481785904001003,
North Macedonia,MKD,2020,1.200073489,16.575,128.2412443,34.92417021,61.15933027,81.4055,66.04521,11.27912,3.2612956,11.643863,1.345676,74.39512195,80.59146326,98.17538,79.99045,3.30015,8.803964325739837,4.021221387047896,0.6516249797368914,0.8482097566182968,0.7135925971595136,0.7378091111715673,
North Macedonia,MKD,2021,3.230749121,15.801,146.7214115,33.32972328,61.68419756,81.8737,64.85588,9.520221,3.2612956,11.643863,0.9216022,73.24634146,80.64263448,98.17538,79.99045,3.30015,8.938768230929124,4.001119373978109,0.6672331965543882,0.8325533960845695,0.7135925971595136,0.7377930632661571,
Mali,MLI,2017,1.759857429,1.498,49.49199849,10.49678512,27.06467029,18.9,27.01606,13.06048,5.3000002,9.5,0.8892352,58.562,69.35958846,80.17078,41.52314,3.78731,6.82985593201074,3.2918251260218607,0.4230536205667055,0.6324252200758368,0.34646538760922485,0.46731474275058904,
Mali,MLI,2018,0.299546507,1.62,50.69984625,10.36896966,27.69991859,21.4,29.02747,14.88264,5.3000002,9.5,1.382482,58.873,69.35958846,75.6006,41.02728,3.78731,6.905131131015601,3.278462355112802,0.4317693296954456,0.6366637392432272,0.34173296160575317,0.47005534351480865,
Mali,MLI,2019,-1.658266948,3.29,53.99871328,10.85042804,28.35207157,24.9603,29.62491,14.01081,5.3000002,9.5,0.9036514,59.217,69.35958846,75.6006,41.02728,3.78731,6.880331993059606,3.236370693296913,0.4288979713207704,0.6413520048174468,0.34173296160575317,0.4706609792479901,
Mali,MLI,2020,0.43808894,3.528,56.04154744,12.23600848,29.0205973,29.113,36.7383,12.82675,5.3000002,9.5,1.014576,58.858,69.35958846,75.6006,41.02728,3.78731,6.860918296575727,3.3006275943401917,0.42665016415580753,0.6364593090583048,0.34173296160575317,0.4682808116066219,
Mali,MLI,2021,3.925602831,4.006,56.71505256,12.23600848,29.70496383,33.9565,40.4065,12.82675,5.3000002,9.5,1.014576,59.116,69.35958846,75.6006,41.02728,3.78731,6.935636416478406,3.3838470649928007,0.4353013721011499,0.6399755082389695,0.34173296160575317,0.47233661398195753,
Malta,MLT,2017,1.364354482,4.008,213.047591,31.81546683,94.56918063,81.0119,156.5889,20.53146,4.0699502,8.5200017,0.8212927,82.34634146,99.90407213,104.99837,104.75412,4.82438,10.319504933066556,4.3222637586353745,0.8271012492237501,0.9565743749374727,0.9499339754707135,0.9112031998773121,
Malta,MLT,2018,1.157823625,3.956,228.0985507,32.59182303,94.72423733,81.658,151.8328,19.53803,3.3552893,8.4020252,0.4912392,82.24878049,99.89302603,106.67417,107.26674,4.82438,10.415810087870755,4.296704557286598,0.8382519034627045,0.955244747794919,0.9739141074128806,0.922470252890168,
Malta,MLT,2019,1.642060018,4.08,233.0704419,32.70349492,94.93320325,85.7786,147.9879,20.78991,3.208181,8.888461,0.5951067,82.65853659,99.88198701,106.67417,107.26674,4.82438,10.386620796791538,4.284404572026654,0.8348722329459364,0.9608291821479901,0.9739141074128806,0.9232051741689357,
Malta,MLT,2020,0.638544957,4.856,242.3611907,39.85341962,95.18410823,86.8588,172.2455,19.10613,3.6629304,8.47467,0.1648399,82.09756098,99.87094228,106.67417,107.26674,4.82438,10.367989713606574,4.4190136048799324,0.8327150403520912,0.9531838256353742,0.9739141074128806,0.9199376578001153,
Malta,MLT,2021,1.497892179,3.754,220.1656341,37.15290544,95.51453436,87.4698,169.1319,18.40884,3.6629304,8.47467,0.3412907,82.25853659,99.85989418,106.67417,107.26674,4.82438,10.547912763438843,4.359039569934545,0.8535473594774463,0.9553777105500604,0.9739141074128806,0.9276130591467958,
Myanmar,MMR,2017,4.572536553,1.356,71.808457465,16.91988894,29.90517277,23.6211,57.72479,5.645101,5.3000002,6.6568781,0.3543764,65.909,54.37704925,110.0,64.2849,2.08768,7.1497774370915534,3.315249439025722,0.4600956054325719,0.7325551246508126,0.5637007865298507,0.585450505537745,
Myanmar,MMR,2018,6.872328657,0.767,71.808457465,6.381161004,29.99357405,29.379,58.94449,6.971704,5.3000002,7.1742473,0.4366949,66.232,55.96328316,110.0,68.43682,1.92289,7.169514054793748,3.378102741633284,0.46238080190301045,0.7369571879661408,0.6033261932420965,0.6008880610370827,
Myanmar,MMR,2019,8.825066968,0.407,71.808457465,13.77551981,30.07824369,36.5405,60.03848,7.482056,5.3000002,7.1742473,0.6137473,66.457,57.57081433,110.0,68.43682,1.93208,7.263322288788454,3.384531609288169,0.4732423511541238,0.7400236407399763,0.6033261932420965,0.6055307283787322,
Myanmar,MMR,2020,8.825066968,1.476,71.808457465,13.77551981,30.159305,45.4477,64.88211,7.592739,5.3000002,7.1742473,1.865311,66.612,58.81552906,110.0,68.43682,1.93208,7.307347734103644,3.3383317715394267,0.4783398199181143,0.742136085984174,0.6033261932420965,0.6079340330481283,
Myanmar,MMR,2021,8.825066968,4.34,71.808457465,13.77551981,30.23688125,56.5261,64.88211,7.594283,5.3000002,7.1742473,0.1804313,65.553,59.50475103,110.0,68.43682,1.93208,7.125863248207378,3.3383317715394267,0.4573267105359836,0.7277033149286549,0.6033261932420965,0.5961187395689117,
Mongolia,MNG,2017,4.301431053,6.359,115.9329019,23.70151198,67.92605832,23.7143,56.89851,37.57542,5.3000002,9.5,1.049224,70.54341463,35.93521204,102.93409,91.51935,4.08859,8.20165116609014,3.9446744961030413,0.5818863888953022,0.795716073972001,0.8236229810409009,0.733741814636068,
Mongolia,MNG,2018,6.824247901,5.377,126.3558732,22.50062913,67.86834448,47.13,60.08633,36.64899,5.3000002,9.5,0.8024912,70.82707317,36.94322235,104.04036,91.51935,4.08859,8.320848054665982,4.002381673981425,0.5956875534702479,0.7995819651578016,0.8236229810409009,0.7396308332229835,
Mongolia,MNG,2019,7.301069536,9.024,124.3965146,25.61624657,67.82772996,51.08,55.88293,34.44346,5.3000002,9.5,1.026762,71.05317073,37.96894482,104.04036,91.51935,4.08859,8.3775968390203,3.904943806927004,0.6022581890099814,0.8026633762245546,0.8236229810409009,0.7428481820918122,
Mongolia,MNG,2020,3.723723061,6.413,112.8386476,33.17899354,68.08947718,62.5,65.53278,36.30239,5.3000002,9.5,0.7493786,71.34902439,39.01243636,104.04036,91.51935,4.08859,8.294612464436693,3.8425162161938022,0.5926498760375448,0.8066954707861385,0.8236229810409009,0.7409894426215281,
Mongolia,MNG,2021,7.358946579,7.871,119.0980784,31.69664868,69.2153244,81.6068,64.77078,36.25018,5.3000002,9.5,1.406004,71.64512195,40.07296872,104.04036,91.51935,4.08859,8.415960982561371,3.889182127318749,0.6067001661883561,0.8107308893825294,0.8236229810409009,0.7470180122039287,
Mozambique,MOZ,2017,15.11320739,3.935,105.7456407,17.62567494,32.62744115,7.79633,45.9053,7.122042,4.3000002,9.3000002,3.000075,60.148,20.32833657,107.81325,35.40672,5.50556,6.156848814189898,3.229713682544973,0.345129757753411,0.6540403049616285,0.2880910378811681,0.4290870335320692,
Mozambique,MOZ,2018,3.9113344,4.21,124.6074575,19.64948668,32.99025591,10.9,46.62655,6.786724,4.3000002,9.3000002,2.203743,60.79,21.27787362,110.0,35.40672,5.49985,6.2509540300787805,3.138336260448458,0.35602569293561936,0.6627899168763058,0.2880910378811681,0.4356355492310311,
Mozambique,MOZ,2019,2.802703079,4.462,105.5911714,20.04325028,33.41772415,12.4793,48.63565,6.985748,4.3000002,9.3000002,2.370325,61.306,22.25602017,110.0,35.40672,5.49985,6.254006778238467,3.097432448330258,0.3563791541732496,0.6698223152376352,0.2880910378811681,0.4380975024306843,
Mozambique,MOZ,2020,3.483935675,5.019,99.90614605,22.9049104,33.90440064,14.2874,59.39861,5.940557,4.3000002,9.3000002,1.384103,61.39,23.26156838,110.0,35.40672,5.49985,6.138663713555899,3.2302722383525726,0.3430242030727443,0.6709671242732005,0.2880910378811681,0.43402745507570434,
Mozambique,MOZ,2021,6.40847653,5.413,112.0789645,23.30441894,34.44992594,16.3576,56.4662,7.062472,4.3000002,9.3000002,2.941942,60.268,24.2943545,110.0,35.40672,5.49985,6.23618920113614,3.1619773772341095,0.3543161530592605,0.6556757464410075,0.2880910378811681,0.4326943124604787,
Mauritania,MRT,2017,2.254276519,10.336,78.81498018,22.765940739999998,54.19704485,21.0172,27.72893,20.30035,27.6,13.7,0.1044715,67.088,69.35958846,96.65904,32.56554,1.94406,7.387711722370036,3.0862299828850848,0.48764473249775603,0.7486233371857105,0.2609751702722791,0.49908107998524853,
Mauritania,MRT,2018,3.067359961,10.411,89.14672949,22.765940739999998,55.1305077,22.967,28.5371,24.45073,27.6,13.7,-0.133879,67.419,69.35958846,99.89176,36.83391,1.94406,7.452364915136338,3.146614761512565,0.4951305768375241,0.7531344299329975,0.3017119612625555,0.516658989344359,
Mauritania,MRT,2019,2.300092621,10.416,93.48669414,22.765940739999998,56.05962158,25.0978,28.43273,21.98047,27.6,13.7,0.1221099,67.64,69.35958846,100.40863,39.40897,1.89546,7.477645368483154,3.1615771659002463,0.4980576641242586,0.7561463679908538,0.3262880127781037,0.526830681631072,
Mauritania,MRT,2020,2.385694885,11.051,86.77616813,22.765940739999998,56.98367011,27.4262,28.43273,23.53199,27.6,13.7,0.4862632,66.794,69.35958846,100.40863,39.40897,1.89546,7.493742879871977,3.1615771659002463,0.4999215081102772,0.7446165055612322,0.3262880127781037,0.5236086754832043,
Mauritania,MRT,2021,3.565164847,11.131,88.30687376,22.765940739999998,57.90153514,29.9707,28.43273,23.53199,27.6,13.7,0.4862632,66.762,69.35958846,100.40863,39.40897,1.89546,7.574963527418074,3.1615771659002463,0.5093256086456207,0.7441803878333978,0.3262880127781037,0.5265980030857075,
Mauritius,MUS,2017,3.666997027,6.752,126.9640599,21.92846056,39.44993487,55.4032,114.1911,17.02202,7.0294704,10.076197,1.571169,74.51463415,69.35958846,101.52524,95.72241,5.02313,9.304532054677589,4.638053552822802,0.7095830161463834,0.8498385500280621,0.8637364615357012,0.8077193425700488,
Mauritius,MUS,2018,3.216053831,6.426,123.5389844,22.24132736,39.34749056,58.5962,115.301,17.68518,6.5213044,11.479522,1.741756,74.41634146,69.35958846,101.1076,95.0962,4.83459,9.377526976012115,4.372295818475608,0.7180347042274196,0.8484989505085142,0.857759991387607,0.8080978820411802,
Mauritius,MUS,2019,0.40565519,6.331,127.9408991,22.51620361,39.25094928,61.73,120.8119,16.01738,4.9403213,11.269249,1.278617,74.23585366,69.35958846,99.52056,97.1211,4.71935,9.356106283965287,4.397206953385709,0.7155545178754125,0.8460391402198322,0.8770853844711987,0.8128930141888144,
Mauritius,MUS,2020,2.580800772,8.626,121.1252255,31.25430729,39.16070391,67.7329,163.7436,14.39066,6.2057092,10.809213,0.375356,74.17707317,69.35958846,99.52056,97.1211,4.71935,9.120070718527932,4.573543596346976,0.6882252333356684,0.8452380397904636,0.8770853844711987,0.8035162191991102,
Mauritius,MUS,2021,4.028528882,7.719,135.1930046,32.54670538,39.07714732,71.6,164.6471,10.95238,6.2057092,10.809213,0.9667396,73.6802439,69.35958846,99.52056,97.1211,4.71935,9.124642164402065,4.499206154918136,0.6887545363871841,0.8384669131544006,0.8770853844711987,0.8014356113375944,
Malawi,MWI,2017,11.54339392,5.046,45.30031372,13.24447183,15.96342819,7.0,16.16093,15.36753,8.5543332,15.603953,2.978544,63.914,14.65648567,110.0,39.89203,4.03133,6.208126505005231,2.122752915123661,0.35106692489276403,0.7053659100561376,0.33089827717780734,0.4624437040422363,
Malawi,MWI,2018,12.42017811,5.021,43.57877349,14.92165041,16.02214866,8.79829,16.16093,15.4544,2.8284353,11.491362,2.867302,64.464,15.22967563,110.0,40.28176,4.71484,6.280775106355065,2.122752915123661,0.3594785144514189,0.712861683503291,0.3346178116962864,0.4689860032169988,
Malawi,MWI,2019,9.370836056,4.964,44.19545246,14.74010669,16.13837466,11.0586,16.16093,16.12405,5.0630775,12.831209,3.475324,64.995,15.81779251,110.0,37.08491,4.71484,6.3662799481442445,2.122752915123661,0.3693786587218486,0.720098512049543,0.30410747396144505,0.4645282149109456,
Malawi,MWI,2020,8.625514697,5.72,41.03234294,16.49353946,16.29614718,13.8995,16.16093,16.98583,5.425447,12.477248,4.323474,65.216,16.42173253,110.0,37.08491,4.71484,6.4027584318444095,2.122752915123661,0.3736023055217408,0.723110450107399,0.30410747396144505,0.466940076530195,
