country_name,country_code,base_year,forecast_year,current_hdi,forecast_hdi,hdi_change,change_pct
Angola,AGO,2017,2022,0.5552212058827873,0.5995125,0.0443,7.98
Angola,AGO,2018,2023,0.5584400196879454,0.59999704,0.0416,7.45
Angola,AGO,2019,2024,0.5550997278015313,0.6021825,0.0471,8.48
Angola,AGO,2020,2025,0.5419391533431853,0.5863952,0.0445,8.21
Angola,AGO,2021,2026,0.5516236442996302,0.5791465,0.0275,4.99
Albania,ALB,2017,2022,0.7958587983720112,0.8193283,0.0235,2.95
Albania,ALB,2018,2023,0.8042462250257882,0.81901735,0.0148,1.84
Albania,ALB,2019,2024,0.8052945771548803,0.82720155,0.0219,2.72
Albania,ALB,2020,2025,0.7975656842601008,0.8233663,0.0258,3.23
Albania,ALB,2021,2026,0.8001970234390209,0.8176597,0.0175,2.19
United Arab Emirates,ARE,2017,2022,0.926149803029678,0.93256444,0.0064,0.69
United Arab Emirates,ARE,2018,2023,0.9293178553610144,0.9299243,0.0006,0.06
United Arab Emirates,ARE,2019,2024,0.9289931160185496,0.93498343,0.006,0.65
United Arab Emirates,ARE,2020,2025,0.918664393926294,0.9291448,0.0105,1.14
United Arab Emirates,ARE,2021,2026,0.9114737090570538,0.92746675,0.016,1.76
Argentina,ARG,2017,2022,0.8691205811425541,0.87717426,0.0081,0.93
Argentina,ARG,2018,2023,0.8619589065759535,0.87378335,0.0118,1.37
Argentina,ARG,2019,2024,0.8559056935891811,0.8530418,-0.0029,-0.34
Argentina,ARG,2020,2025,0.8455634725210891,0.86204815,0.0165,1.95
Argentina,ARG,2021,2026,0.8456540184395566,0.8507178,0.0051,0.6
Armenia,ARM,2017,2022,0.7397252944331622,0.7539342,0.0142,1.92
Armenia,ARM,2018,2023,0.7356004327537388,0.745332,0.0097,1.32
Armenia,ARM,2019,2024,0.7524280932924062,0.76578623,0.0134,1.78
Armenia,ARM,2020,2025,0.7366363499642334,0.74304783,0.0064,0.87
Armenia,ARM,2021,2026,0.7352426058586504,0.75100607,0.0158,2.15
Australia,AUS,2017,2022,0.9509528497951152,0.9518327,0.0009,0.09
Australia,AUS,2018,2023,0.9543625222750476,0.94847804,-0.0059,-0.62
Australia,AUS,2019,2024,0.9535306787781213,0.9481909,-0.0053,-0.56
Australia,AUS,2020,2025,0.9525801150643506,0.9467662,-0.0058,-0.61
Australia,AUS,2021,2026,0.9590546412275218,0.9499999,-0.0091,-0.95
Austria,AUT,2017,2022,0.9113909632501996,0.92531186,0.0139,1.53
Austria,AUT,2018,2023,0.9131949405860212,0.9300204,0.0168,1.84
Austria,AUT,2019,2024,0.9131156486808282,0.9289678,0.0159,1.74
Austria,AUT,2020,2025,0.9090089232198796,0.9227368,0.0137,1.51
Austria,AUT,2021,2026,0.9127198691720968,0.9320772,0.0194,2.13
Azerbaijan,AZE,2017,2022,0.6922684130508826,0.713663,0.0214,3.09
Azerbaijan,AZE,2018,2023,0.7645172253252959,0.7758897,0.0114,1.49
Azerbaijan,AZE,2019,2024,0.7672350385615164,0.7706926,0.0035,0.46
Azerbaijan,AZE,2020,2025,0.748781416639417,0.75964653,0.0109,1.46
Azerbaijan,AZE,2021,2026,0.7613834205013553,0.76507866,0.0037,0.49
Burundi,BDI,2017,2022,0.4535993180077891,0.501835,0.0482,10.63
Burundi,BDI,2018,2023,0.4531198601137223,0.50611454,0.053,11.7
Burundi,BDI,2019,2024,0.4422677023944866,0.5101118,0.0678,15.33
Burundi,BDI,2020,2025,0.4474126153272001,0.51275355,0.0653,14.6
Burundi,BDI,2021,2026,0.4466373078349097,0.5062704,0.0596,13.34
Belgium,BEL,2017,2022,0.9384199158765808,0.94196796,0.0035,0.37
Belgium,BEL,2018,2023,0.9417979101336564,0.94036925,-0.0014,-0.15
Belgium,BEL,2019,2024,0.9429836546641348,0.94230527,-0.0007,-0.07
Belgium,BEL,2020,2025,0.9364025770115402,0.9413638,0.005,0.53
Belgium,BEL,2021,2026,0.9459335365234376,0.9423432,-0.0036,-0.38
Benin,BEN,2017,2022,0.5325459687460765,0.5847116,0.0522,9.8
Benin,BEN,2018,2023,0.5367567315525436,0.5984304,0.0617,11.49
Benin,BEN,2019,2024,0.5368585243963636,0.5983642,0.0615,11.46
Benin,BEN,2020,2025,0.5403628705260921,0.5954748,0.0551,10.2
Benin,BEN,2021,2026,0.5415214405979629,0.5936163,0.0521,9.62
Burkina Faso,BFA,2017,2022,0.4508883144285167,0.49798685,0.0471,10.45
Burkina Faso,BFA,2018,2023,0.4644737120855368,0.5099012,0.0454,9.77
Burkina Faso,BFA,2019,2024,0.4667195117435762,0.5062595,0.0395,8.46
Burkina Faso,BFA,2020,2025,0.4708751097798027,0.50968,0.0388,8.24
Burkina Faso,BFA,2021,2026,0.4721731100717459,0.510864,0.0387,8.2
Bangladesh,BGD,2017,2022,0.6420441449384926,0.6935768,0.0515,8.02
Bangladesh,BGD,2018,2023,0.6571706252677414,0.696131,0.039,5.93
Bangladesh,BGD,2019,2024,0.6621362225303522,0.7016828,0.0395,5.97
Bangladesh,BGD,2020,2025,0.6587648621117107,0.7047113,0.0459,6.97
Bangladesh,BGD,2021,2026,0.6611390124832649,0.6983807,0.0372,5.63
Bulgaria,BGR,2017,2022,0.8078911916398278,0.8242136,0.0163,2.02
Bulgaria,BGR,2018,2023,0.8090356333201375,0.8240926,0.0151,1.87
Bulgaria,BGR,2019,2024,0.8116386485312872,0.82761735,0.016,1.97
Bulgaria,BGR,2020,2025,0.8051470071364325,0.8042434,-0.0009,-0.11
Bulgaria,BGR,2021,2026,0.8026043006961247,0.8098093,0.0072,0.9
Bahrain,BHR,2017,2022,0.886502237647209,0.8985061,0.012,1.35
Bahrain,BHR,2018,2023,0.8773845036813981,0.9001964,0.0228,2.6
Bahrain,BHR,2019,2024,0.8742705376353062,0.8952303,0.021,2.4
Bahrain,BHR,2020,2025,0.8617801142847924,0.8911005,0.0293,3.4
Bahrain,BHR,2021,2026,0.8632633083340355,0.8921879,0.0289,3.35
"Bahamas, The",BHS,2017,2022,0.794581452458402,0.79124105,-0.0033,-0.42
"Bahamas, The",BHS,2018,2023,0.7641808884243,0.78352743,0.0193,2.53
"Bahamas, The",BHS,2019,2024,0.7532863297821542,0.7609509,0.0077,1.02
"Bahamas, The",BHS,2020,2025,0.7508129529714259,0.7489501,-0.0019,-0.25
"Bahamas, The",BHS,2021,2026,0.7463564773901766,0.7497138,0.0034,0.46
Bosnia and Herzegovina,BIH,2017,2022,0.7466920280590763,0.76413935,0.0174,2.33
Bosnia and Herzegovina,BIH,2018,2023,0.7539894787984429,0.77084506,0.0169,2.24
Bosnia and Herzegovina,BIH,2019,2024,0.751972598295362,0.7732944,0.0213,2.83
Bosnia and Herzegovina,BIH,2020,2025,0.7458715113376445,0.77321035,0.0273,3.66
Bosnia and Herzegovina,BIH,2021,2026,0.7458939720822172,0.778106,0.0322,4.32
Belarus,BLR,2017,2022,0.8060056428630844,0.79132146,-0.0147,-1.82
Belarus,BLR,2018,2023,0.80645292270586,0.8002435,-0.0062,-0.77
Belarus,BLR,2019,2024,0.8094805279381584,0.80175614,-0.0077,-0.95
Belarus,BLR,2020,2025,0.7982924163671495,0.8062416,0.0079,0.99
Belarus,BLR,2021,2026,0.8032032409417657,0.8069585,0.0038,0.47
Belize,BLZ,2017,2022,0.736527637430445,0.7591319,0.0226,3.07
Belize,BLZ,2018,2023,0.741565136341083,0.76376164,0.0222,2.99
Belize,BLZ,2019,2024,0.7469580878612327,0.7663603,0.0194,2.6
Belize,BLZ,2020,2025,0.7361035633195673,0.75970626,0.0236,3.21
Belize,BLZ,2021,2026,0.7392374874103865,0.76840293,0.0292,3.95
Bolivia,BOL,2017,2022,0.7202288957353483,0.7465555,0.0263,3.65
Bolivia,BOL,2018,2023,0.7206304802239135,0.74812233,0.0275,3.82
Bolivia,BOL,2019,2024,0.7211462152280315,0.7486603,0.0275,3.81
Bolivia,BOL,2020,2025,0.6926410447565692,0.72073567,0.0281,4.06
Bolivia,BOL,2021,2026,0.6902955961188194,0.71994114,0.0296,4.29
Brazil,BRA,2017,2022,0.8068819152236774,0.82500166,0.0181,2.24
Brazil,BRA,2018,2023,0.8049103701005839,0.8294455,0.0245,3.04
Brazil,BRA,2019,2024,0.8045695049404262,0.8274659,0.0229,2.85
Brazil,BRA,2020,2025,0.789231047768521,0.8134407,0.0242,3.07
Brazil,BRA,2021,2026,0.7871754529640901,0.79916465,0.012,1.52
Barbados,BRB,2017,2022,0.8729453925987469,0.87545043,0.0025,0.29
Barbados,BRB,2018,2023,0.8672717090127207,0.8791464,0.0119,1.37
Barbados,BRB,2019,2024,0.8655790165428666,0.87569,0.0101,1.17
Barbados,BRB,2020,2025,0.8611591334273608,0.87380075,0.0126,1.46
Barbados,BRB,2021,2026,0.8644702657548796,0.87631696,0.0118,1.36
Brunei Darussalam,BRN,2017,2022,0.8369428599655038,0.86070347,0.0238,2.84
Brunei Darussalam,BRN,2018,2023,0.8427804986166313,0.874171,0.0314,3.73
Brunei Darussalam,BRN,2019,2024,0.837921019016664,0.8570114,0.0191,2.28
Brunei Darussalam,BRN,2020,2025,0.8333676795403174,0.8591612,0.0258,3.1
Brunei Darussalam,BRN,2021,2026,0.8378325427741101,0.8597057,0.0219,2.61
Bhutan,BTN,2017,2022,0.7237784145911449,0.74762297,0.0238,3.29
Bhutan,BTN,2018,2023,0.7318211160260194,0.7483508,0.0165,2.25
Bhutan,BTN,2019,2024,0.7351112043820144,0.7507412,0.0156,2.12
Bhutan,BTN,2020,2025,0.7318413790726681,0.7427541,0.0109,1.49
Bhutan,BTN,2021,2026,0.7370560409444286,0.7613549,0.0243,3.3
Botswana,BWA,2017,2022,0.6992997626730107,0.72293025,0.0236,3.37
Botswana,BWA,2018,2023,0.7052316044276452,0.7252212,0.02,2.84
Botswana,BWA,2019,2024,0.7075990668672146,0.72891605,0.0213,3.01
Botswana,BWA,2020,2025,0.7049009426298912,0.7314985,0.0266,3.77
Botswana,BWA,2021,2026,0.6933230400170681,0.7210919,0.0278,4.01
Central African Republic,CAF,2017,2022,0.2998996599808524,0.32962212,0.0297,9.9
Central African Republic,CAF,2018,2023,0.333988994638534,0.38011616,0.0461,13.8
Central African Republic,CAF,2019,2024,0.2391344848507758,0.3023046,0.0632,26.43
Central African Republic,CAF,2020,2025,0.3269020626956767,0.36571643,0.0388,11.87
Central African Republic,CAF,2021,2026,0.2824034897370622,0.31700894,0.0346,12.25
Canada,CAN,2017,2022,0.9408221106391388,0.94361264,0.0028,0.3
Canada,CAN,2018,2023,0.941990252143262,0.94362843,0.0016,0.17
Canada,CAN,2019,2024,0.9434476144372342,0.94276834,-0.0007,-0.07
Canada,CAN,2020,2025,0.9381742185163991,0.94355965,0.0054,0.58
Canada,CAN,2021,2026,0.9455984622471596,0.94730186,0.0017,0.18
Switzerland,CHE,2017,2022,0.9479865611630026,0.9458639,-0.0021,-0.22
Switzerland,CHE,2018,2023,0.9505368674118068,0.94713753,-0.0034,-0.36
Switzerland,CHE,2019,2024,0.9507245081135222,0.94566673,-0.0051,-0.54
Switzerland,CHE,2020,2025,0.9474200093944024,0.9479723,0.0006,0.06
Switzerland,CHE,2021,2026,0.9541736133786928,0.9438858,-0.0103,-1.08
Chile,CHL,2017,2022,0.8665503934562904,0.8892127,0.0227,2.62
Chile,CHL,2018,2023,0.8699949962475654,0.89943385,0.0294,3.38
Chile,CHL,2019,2024,0.8659471899062902,0.890463,0.0245,2.83
Chile,CHL,2020,2025,0.8576543916805393,0.8936935,0.036,4.2
Chile,CHL,2021,2026,0.8636752038878889,0.89654094,0.0329,3.81
China,CHN,2017,2022,0.7882774251284386,0.8140744,0.0258,3.27
China,CHN,2018,2023,0.7949131227044073,0.8175591,0.0226,2.84
China,CHN,2019,2024,0.7969344628232456,0.81224495,0.0153,1.92
China,CHN,2020,2025,0.7983407620791,0.82015264,0.0218,2.73
China,CHN,2021,2026,0.8062268549703492,0.8251993,0.019,2.36
Cote d'Ivoire,CIV,2017,2022,0.5218448101185407,0.57109606,0.0493,9.45
Cote d'Ivoire,CIV,2018,2023,0.53537234280954,0.56976277,0.0344,6.43
Cote d'Ivoire,CIV,2019,2024,0.5491544183091491,0.58457047,0.0354,6.45
Cote d'Ivoire,CIV,2020,2025,0.5492234260186482,0.58095795,0.0317,5.77
Cote d'Ivoire,CIV,2021,2026,0.5545082276880468,0.5876648,0.0332,5.99
Cameroon,CMR,2017,2022,0.5551047011405771,0.5979304,0.0428,7.71
Cameroon,CMR,2018,2023,0.5596415845039339,0.60354793,0.0439,7.84
Cameroon,CMR,2019,2024,0.5605885706232422,0.6018163,0.0412,7.35
Cameroon,CMR,2020,2025,0.5605025209755813,0.60536253,0.0449,8.01
Cameroon,CMR,2021,2026,0.5608945629421243,0.60594094,0.045,8.02
"Congo, Dem. Rep.",COD,2017,2022,0.4569402777932449,0.50068635,0.0437,9.56
"Congo, Dem. Rep.",COD,2018,2023,0.4659875019811847,0.5048954,0.0389,8.35
"Congo, Dem. Rep.",COD,2019,2024,0.4663553702530112,0.5018322,0.0355,7.61
"Congo, Dem. Rep.",COD,2020,2025,0.4658329660741575,0.50264746,0.0368,7.9
"Congo, Dem. Rep.",COD,2021,2026,0.4718981301420874,0.5090361,0.0371,7.86
"Congo, Rep.",COG,2017,2022,0.5618149969206795,0.6184025,0.0566,10.07
"Congo, Rep.",COG,2018,2023,0.5706547368059655,0.61296034,0.0423,7.41
"Congo, Rep.",COG,2019,2024,0.5615895306691436,0.60664713,0.0451,8.03
"Congo, Rep.",COG,2020,2025,0.5586649819146128,0.6121764,0.0535,9.58
"Congo, Rep.",COG,2021,2026,0.566741796344487,0.6121557,0.0454,8.01
Colombia,COL,2017,2022,0.7960139160838043,0.81450963,0.0185,2.32
Colombia,COL,2018,2023,0.8043543272679868,0.81372,0.0094,1.17
Colombia,COL,2019,2024,0.8033258423546193,0.8155293,0.0122,1.52
Colombia,COL,2020,2025,0.7866520319645266,0.7961809,0.0095,1.21
Colombia,COL,2021,2026,0.7832031404609259,0.79188854,0.0087,1.11
